Player,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Pos,3P%,2P%,FT%,FG%,eFG%,Component 1,Component 2,Dimension 1,Dimension 2
Patrick Patterson\pattepa01,0.09523809523809523,0.25435540069686413,0.053426248548199766,0.15911730545876887,0.041811846689895474,0.09523809523809523,0.022067363530778164,0.03484320557491289,0.04878048780487805,0.12195121951219512,0.17073170731707318,0.036004645760743324,0.018583042973286876,0.015098722415795587,0.025551684088269456,0.053426248548199766,0.2659698025551684,PF,0.3357664233576642,0.43902439024390244,0.6333333333333333,0.3744292237442922,0.7195121951219512,-1.1736321017025901,0.2734114388730561,10.657503,8.2342615
Patty Mills\millspa02,0.14779874213836477,0.3474842767295597,0.08333333333333333,0.21174004192872117,0.06446540880503145,0.13574423480083858,0.04612159329140461,0.053983228511530396,0.012578616352201259,0.08280922431865828,0.09538784067085954,0.12840670859538783,0.025681341719077568,0.005241090146750524,0.04874213836477988,0.06761006289308176,0.4250524109014675,PG,0.3935643564356436,0.4749034749034749,0.8543689320388349,0.4253393665158371,0.7180851063829787,-0.7661133541447607,-1.0519389329941515,12.153963,-0.6054958
Pau Gasol\gasolpa01,0.11666666666666667,0.2611111111111111,0.016666666666666666,0.03611111111111111,0.1,0.225,0.07777777777777778,0.1111111111111111,0.06111111111111111,0.3194444444444444,0.38055555555555554,0.14444444444444443,0.013888888888888888,0.041666666666666664,0.044444444444444446,0.08055555555555556,0.3277777777777778,C,0.46153846153846156,0.4444444444444444,0.7,0.44680851063829785,0.9285714285714286,0.3940831181799275,0.9536748328248594,-5.9656568,10.343454
Paul George\georgpa01,0.2488560366068286,0.5681098204857444,0.10278071101724745,0.26645547342485043,0.14607532558958114,0.30165434706089406,0.15945089757127773,0.1900739176346357,0.03695881731784583,0.18409010911650828,0.2210489264343541,0.1119324181626188,0.059838085181274196,0.01196761703625484,0.07215769095388948,0.0753255895811334,0.7599436818021823,SF,0.3857331571994716,0.48424737456242706,0.8388888888888889,0.43804213135068154,0.7934936350777935,0.9933183205625127,-1.8895635865657114,-6.1409903,-11.28502
Paul Millsap\millspa01,0.16992084432717677,0.35092348284960423,0.030606860158311346,0.08390501319261214,0.13931398416886542,0.2670184696569921,0.09551451187335093,0.13139841688654352,0.08073878627968338,0.18575197889182057,0.26649076517150394,0.07440633245382586,0.043799472295514515,0.02849604221635884,0.05013192612137203,0.09656992084432718,0.46596306068601584,PF,0.36477987421383645,0.5217391304347826,0.7269076305220884,0.4842105263157895,0.9099378881987578,0.6493588478832021,0.2356116116604159,-10.477135,-0.9884694
Quincy Acy\acyqu01,0.032520325203252036,0.14634146341463414,0.016260162601626018,0.12195121951219512,0.016260162601626018,0.024390243902439025,0.056910569105691054,0.08130081300813008,0.024390243902439025,0.17886178861788618,0.2032520325203252,0.06504065040650407,0.008130081300813009,0.032520325203252036,0.032520325203252036,0.1951219512195122,0.13821138211382114,PF,0.13333333333333333,0.6666666666666666,0.7,0.2222222222222222,0.75,-0.9354287384857326,1.5742345935542756,5.9782996,12.154862
Quincy Pondexter\pondequ01,0.09931506849315068,0.19863013698630136,0.02054794520547945,0.06164383561643835,0.07876712328767123,0.136986301369863,0.11643835616438356,0.14383561643835616,0.0273972602739726,0.13013698630136986,0.15753424657534246,0.0821917808219178,0.03767123287671233,0.003424657534246575,0.04452054794520548,0.0821917808219178,0.3356164383561644,SF,0.3333333333333333,0.575,0.8095238095238095,0.5,0.896551724137931,-0.08016828975681174,0.24298961418563308,-0.5558791,4.9963775
Quinn Cook\cookqu01,0.19263456090651557,0.4145420207743154,0.0764872521246459,0.18885741265344666,0.11614730878186968,0.22568460812086874,0.018885741265344664,0.024551463644948063,0.02077431539187913,0.1274787535410765,0.14825306893295562,0.10953729933899906,0.018885741265344664,0.0028328611898017,0.047214353163361665,0.08687440982058546,0.4806421152030217,PG,0.405,0.5146443514644351,0.7692307692307693,0.4646924829157175,0.8014705882352942,-0.2723347646613778,-0.913679715765371,13.98084,-3.933131
R.J. Hunter\hunterj01,0.23076923076923078,0.5,0.15384615384615385,0.38461538461538464,0.07692307692307693,0.11538461538461539,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.07692307692307693,0.11538461538461539,0.11538461538461539,0.038461538461538464,0.0,0.0,0.11538461538461539,0.6538461538461539,SG,0.4,0.6666666666666666,0.5,0.46153846153846156,0.6666666666666666,-0.49280510626679036,-2.0624338778798728,16.982859,-1.4296346
Rajon Rondo\rondora01,0.12783053323593865,0.3155588020452885,0.03725346968590212,0.10372534696859022,0.09057706355003653,0.21183345507669832,0.016800584368151936,0.026296566837107377,0.02483564645726808,0.15266617969320673,0.1775018261504748,0.2680788897005113,0.04163623082542001,0.005113221329437546,0.09276844411979547,0.07304601899196493,0.30971512052593136,PG,0.3591549295774648,0.42758620689655175,0.6388888888888888,0.4050925925925926,0.8542857142857143,-0.39280779943250727,-0.17758240693346092,0.7275381,-0.8773
Raul Neto\netora01,0.15611814345991562,0.339662447257384,0.04219409282700422,0.12658227848101267,0.11392405063291139,0.21308016877637131,0.05907172995780591,0.06962025316455696,0.012658227848101266,0.11814345991561181,0.1308016877637131,0.1962025316455696,0.029535864978902954,0.008438818565400843,0.07383966244725738,0.10337552742616034,0.41350210970464135,PG,0.3333333333333333,0.5346534653465347,0.8484848484848485,0.45962732919254656,0.8648648648648649,0.0013585405024478384,-0.5204507301838598,1.9850193,-3.3049212
Rawle Alkins\alkinra01,0.10833333333333334,0.325,0.025,0.1,0.08333333333333333,0.225,0.06666666666666667,0.1,0.09166666666666666,0.125,0.21666666666666667,0.10833333333333334,0.008333333333333333,0.0,0.06666666666666667,0.058333333333333334,0.30833333333333335,SG,0.25,0.37037037037037035,0.6666666666666666,0.3333333333333333,0.8846153846153846,-0.3180659867465477,0.3451751333783039,0.8223546,1.7442124
Ray Spalding\spaldra01,0.16891891891891891,0.31756756756756754,0.0,0.02027027027027027,0.16891891891891891,0.2972972972972973,0.02702702702702703,0.08108108108108109,0.10135135135135136,0.22297297297297297,0.32432432432432434,0.033783783783783786,0.060810810810810814,0.05405405405405406,0.060810810810810814,0.1554054054054054,0.36486486486486486,PF,0.0,0.5681818181818182,0.3333333333333333,0.5319148936170213,1.0,0.9066551069385188,1.9111595550521099,-17.615585,4.705581
Raymond Felton\feltora01,0.14511873350923482,0.3562005277044855,0.052770448548812667,0.16094986807387862,0.09234828496042216,0.19525065963060687,0.0316622691292876,0.03430079155672823,0.010554089709762533,0.079155672823219,0.08970976253298153,0.13720316622691292,0.026385224274406333,0.0158311345646438,0.036939313984168866,0.07651715039577836,0.37467018469656993,PG,0.32786885245901637,0.47297297297297297,0.9230769230769231,0.4074074074074074,0.8181818181818182,-0.5805673154339314,-0.5844608056768473,6.8627057,-2.010093
Reggie Bullock\bullore01,0.1303885045236828,0.31612559872272483,0.07876530069185737,0.20915380521554017,0.05162320383182544,0.10697179350718468,0.038850452368281004,0.04523682810005322,0.011708355508249068,0.08036189462480042,0.0920702501330495,0.06865353911655135,0.021287919105907396,0.006386375731772219,0.034592868547099524,0.05800957956359766,0.378392762107504,SG,0.37659033078880405,0.48258706467661694,0.8588235294117647,0.41245791245791247,0.6979591836734694,-1.0255838645526603,-0.7788703232405353,13.133975,0.8718969
Reggie Jackson\jacksre01,0.1926605504587156,0.45740498034076016,0.07601572739187418,0.20576671035386632,0.11664482306684142,0.2516382699868938,0.0891218872870249,0.10310179117518567,0.019659239842726082,0.07470511140235911,0.09436435124508519,0.15028396679772826,0.024027959807776323,0.003931847968545216,0.06465705548274356,0.09086937527304499,0.5504587155963303,PG,0.36942675159235666,0.4635416666666667,0.864406779661017,0.42120343839541546,0.8027210884353742,0.0409809600763754,-1.4219322030288537,3.9666245,-9.020164
Richaun Holmes\holmeri01,0.1875,0.30827702702702703,0.0,0.0,0.1875,0.30827702702702703,0.10810810810810811,0.14780405405405406,0.09712837837837837,0.18243243243243243,0.2795608108108108,0.05067567567567568,0.03547297297297297,0.06672297297297297,0.04391891891891892,0.16385135135135134,0.4831081081081081,C,0.0,0.6082191780821918,0.7314285714285714,0.6082191780821918,1.0,1.47706602165904,1.4089421758583804,-16.947481,1.7071592
Ricky Rubio\rubiori01,0.15534491837809372,0.3844128488678252,0.04160084254870985,0.13375460768825698,0.11374407582938388,0.2506582411795682,0.10268562401263823,0.12006319115323855,0.017377567140600316,0.11058451816745656,0.12796208530805686,0.21906266456029488,0.047919957872564506,0.0052659294365455505,0.0947867298578199,0.0947867298578199,0.4549763033175355,PG,0.3110236220472441,0.453781512605042,0.8552631578947368,0.4041095890410959,0.8661016949152542,0.22255152998882288,-0.777593996826676,-0.1818768,-7.0218225
Robert Covington\covinro01,0.12967581047381546,0.30091438071487947,0.07065669160432253,0.18703241895261846,0.05901911886949293,0.11388196176226101,0.05652535328345802,0.0739817123857024,0.023275145469659187,0.1371571072319202,0.16043225270157938,0.038237738985868665,0.06151288445552785,0.03906899418121363,0.03906899418121363,0.10473815461346633,0.3865336658354115,SF,0.37777777777777777,0.5182481751824818,0.7640449438202247,0.430939226519337,0.7275641025641025,-0.5550649142186834,-0.11437535564835923,0.8336579,7.0389485
Robert Williams\williro04,0.127208480565371,0.18021201413427562,0.0,0.0,0.127208480565371,0.18021201413427562,0.03180212014134275,0.053003533568904596,0.09540636042402827,0.19081272084805653,0.2862190812720848,0.024734982332155476,0.03180212014134275,0.1413427561837456,0.0353356890459364,0.127208480565371,0.2862190812720848,C,0.0,0.7058823529411765,0.6,0.7058823529411765,1.0,0.8229135831431543,2.505632694431276,-17.651695,6.9252872
Robin Lopez\lopezro01,0.18929016189290163,0.3331257783312578,0.0043586550435865505,0.019302615193026153,0.18493150684931506,0.3138231631382316,0.055417185554171855,0.07658779576587796,0.08717310087173101,0.09090909090909091,0.1780821917808219,0.055417185554171855,0.00684931506849315,0.048567870485678705,0.05977584059775841,0.07721046077210461,0.4383561643835616,C,0.22580645161290322,0.5892857142857143,0.7235772357723578,0.5682242990654206,0.9884868421052632,0.7747913417486318,0.5847205249219055,-11.106384,0.91844475
Rodions Kurucs\kurucro01,0.1561051004636785,0.34698608964451316,0.04482225656877898,0.14219474497681608,0.11128284389489954,0.20479134466769705,0.05564142194744977,0.07109737248840804,0.04327666151468315,0.14683153013910355,0.1901081916537867,0.0401854714064915,0.03168469860896445,0.019319938176197836,0.059505409582689336,0.11282843894899536,0.4126738794435858,SF,0.31521739130434784,0.5433962264150943,0.782608695652174,0.44988864142538976,0.8564356435643564,-1.7442102864905795e-05,0.03783752680263937,-0.99795806,7.5257225
Rodney Hood\hoodro01,0.1542525092445853,0.3544638140517697,0.044374009508716325,0.12466983623877444,0.109878499735869,0.22979397781299524,0.07237189646064449,0.08188061278394083,0.013206550449022716,0.06973058637083994,0.08293713681986266,0.06656101426307448,0.03116745905969361,0.006339144215530904,0.029054410987849975,0.07712625462229265,0.4252509244585314,SG,0.3559322033898305,0.4781609195402299,0.8838709677419355,0.43517138599105815,0.8561643835616438,-0.2760733831952056,-0.576780366139217,7.1442704,-5.7911544
Rodney McGruder\mcgruro01,0.12,0.2974193548387097,0.05096774193548387,0.14516129032258066,0.06903225806451613,0.15225806451612903,0.03354838709677419,0.04645161290322581,0.03870967741935484,0.11483870967741935,0.15354838709677418,0.07225806451612904,0.023225806451612905,0.007741935483870968,0.04129032258064516,0.07419354838709677,0.32451612903225807,SG,0.3511111111111111,0.4533898305084746,0.7222222222222222,0.403470715835141,0.7876344086021505,-0.7595770597489304,-0.04827660184759951,8.469467,4.3765545
Ron Baker\bakerro01,0.02631578947368421,0.13157894736842105,0.006578947368421052,0.08552631578947369,0.019736842105263157,0.046052631578947366,0.03289473684210526,0.039473684210526314,0.006578947368421052,0.06578947368421052,0.07236842105263158,0.09868421052631579,0.039473684210526314,0.006578947368421052,0.03289473684210526,0.11842105263157894,0.09210526315789473,SG,0.07692307692307693,0.42857142857142855,0.8333333333333334,0.2,0.875,-1.5222881102508743,1.1091620282277568,9.465987,11.72415
Rondae Hollis-Jefferson\holliro01,0.1620745542949757,0.3946515397082658,0.007293354943273906,0.03970826580226904,0.1547811993517018,0.3549432739059968,0.09562398703403566,0.14829821717990274,0.06726094003241491,0.1839546191247974,0.25121555915721233,0.07779578606158834,0.03565640194489465,0.02188006482982172,0.055105348460291734,0.08670988654781199,0.42706645056726095,SF,0.1836734693877551,0.4360730593607306,0.644808743169399,0.4106776180698152,0.9775,0.7646808448821244,0.5666559562972868,-8.966446,-0.055482317
Royce O'Neale\onealro01,0.09754637941352484,0.20526630760023937,0.040694195092758824,0.10532615200478755,0.05685218432076601,0.09994015559545183,0.019150209455415918,0.025134649910233394,0.013165769000598444,0.1573907839616996,0.17055655296229802,0.07420706163973669,0.03231597845601436,0.01436265709156194,0.041891083183722325,0.10293237582286056,0.25493716337522443,SF,0.38636363636363635,0.5688622754491018,0.7619047619047619,0.4752186588921283,0.7914110429447853,-0.7806248697114735,0.4234304817869246,7.8373218,8.642615
Rudy Gay\gayru01,0.20412595005428882,0.40499457111834963,0.04017372421281216,0.0998914223669924,0.16395222584147665,0.30510314875135724,0.06514657980456026,0.07980456026058631,0.03420195439739414,0.22095548317046687,0.255157437567861,0.0988056460369164,0.029315960912052116,0.018458197611292075,0.06188925081433225,0.08631921824104234,0.5135722041259501,PF,0.40217391304347827,0.5373665480427047,0.8163265306122449,0.5040214477211796,0.901595744680851,0.688859194011342,-0.2775847431494334,1.6975411,-15.535201
Rudy Gobert\goberru01,0.18471090415211486,0.27629025999223905,0.0,0.0,0.18471090415211486,0.27629025999223905,0.12883197516492045,0.20256111757857975,0.119906868451688,0.2840512223515716,0.4039580908032596,0.06247574699262708,0.025611175785797437,0.07256499805975941,0.05044625533566162,0.08963911525029103,0.49825378346915017,C,0.0,0.6685393258426966,0.6360153256704981,0.6685393258426966,1.0,1.8481376242804006,1.6015622059491028,-16.190958,0.79378927
Russell Westbrook\westbru01,0.23954372623574144,0.5600760456273765,0.04524714828897338,0.15627376425855513,0.19429657794676805,0.4038022813688213,0.11254752851711027,0.1714828897338403,0.04144486692015209,0.26539923954372624,0.30684410646387833,0.2980988593155893,0.05399239543726236,0.012547528517110267,0.12357414448669202,0.09315589353612168,0.6368821292775665,PG,0.2895377128953771,0.4811676082862524,0.656319290465632,0.42769857433808556,0.9055555555555556,1.5714455655752213,-0.9822054888697975,-9.289118,-11.298452
Ryan Anderson\anderry01,0.06521739130434782,0.21428571428571427,0.027950310559006212,0.12422360248447205,0.037267080745341616,0.09006211180124224,0.037267080745341616,0.049689440993788817,0.055900621118012424,0.11180124223602485,0.16770186335403728,0.059006211180124224,0.012422360248447204,0.003105590062111801,0.043478260869565216,0.07763975155279502,0.1956521739130435,PF,0.225,0.41379310344827586,0.75,0.30434782608695654,0.7857142857142857,-1.1642556976809777,0.6875823806227552,10.375194,10.396604
Ryan Arcidiacono\arcidry01,0.09535951045385008,0.2131565527791943,0.04130545639979602,0.11065782763895972,0.05405405405405406,0.10249872514023457,0.04538500764915859,0.05201427842937277,0.013768485466598673,0.09790922998470168,0.11167771545130036,0.13717491075981642,0.03314635390107088,0.002039775624681285,0.03212646608873024,0.08720040795512493,0.2774094849566548,PG,0.37327188940092165,0.527363184079602,0.8725490196078431,0.4473684210526316,0.7834224598930482,-0.8599830332858469,-0.0703935009564345,6.634217,3.792559
Ryan Broekhoff\broekry01,0.12582781456953643,0.2781456953642384,0.08388520971302428,0.2052980132450331,0.04194260485651214,0.0728476821192053,0.033112582781456956,0.04194260485651214,0.017660044150110375,0.12141280353200883,0.1390728476821192,0.04856512141280353,0.013245033112582781,0.008830022075055188,0.03532008830022075,0.0772626931567329,0.3686534216335541,SG,0.40860215053763443,0.5757575757575758,0.7894736842105263,0.4523809523809524,0.6666666666666666,-0.9720593771168231,-0.5104761605845065,13.395511,4.2571387
Salah Mejri\mejrisa01,0.13784461152882205,0.2807017543859649,0.02756892230576441,0.08521303258145363,0.11027568922305764,0.19548872180451127,0.05012531328320802,0.08020050125313283,0.09022556390977443,0.23809523809523808,0.3283208020050125,0.08771929824561403,0.02506265664160401,0.06516290726817042,0.05263157894736842,0.13784461152882205,0.3533834586466165,C,0.3235294117647059,0.5641025641025641,0.625,0.49107142857142855,0.9,0.4263640579946844,1.17223411281094,-7.3403716,9.118497
Sam Dekker\dekkesa01,0.15228426395939088,0.3248730964467005,0.024111675126903553,0.07868020304568528,0.1281725888324873,0.24619289340101522,0.03553299492385787,0.0583756345177665,0.06725888324873096,0.12055837563451777,0.18781725888324874,0.0583756345177665,0.048223350253807105,0.008883248730964468,0.030456852791878174,0.05964467005076142,0.36421319796954316,PF,0.3064516129032258,0.520618556701031,0.6086956521739131,0.46875,0.9208333333333333,-0.08660911896765959,0.3059149940045943,-1.8371145,3.054737
Scott Machado\machasc01,0.21052631578947367,0.3157894736842105,0.05263157894736842,0.05263157894736842,0.15789473684210525,0.2631578947368421,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.15789473684210525,0.05263157894736842,0.0,0.0,0.10526315789473684,0.5263157894736842,PG,1.0,0.6,1.0,0.6666666666666666,0.875,-0.0014945280581091492,-1.7556710380095102,8.949992,-13.141353
Semi Ojeleye\ojelese01,0.1127946127946128,0.265993265993266,0.04713804713804714,0.14983164983164984,0.06565656565656566,0.11616161616161616,0.04040404040404041,0.06565656565656566,0.04040404040404041,0.10437710437710437,0.1447811447811448,0.03872053872053872,0.016835016835016835,0.006734006734006734,0.03198653198653199,0.0723905723905724,0.31313131313131315,PF,0.3146067415730337,0.5652173913043478,0.6153846153846154,0.4240506329113924,0.7910447761194029,-0.7544758694667302,0.11775469632892686,6.575295,8.09334
Serge Ibaka\ibakase01,0.2308457711442786,0.436318407960199,0.02437810945273632,0.08407960199004975,0.2064676616915423,0.3522388059701492,0.06716417910447761,0.0880597014925373,0.07761194029850746,0.22139303482587064,0.2990049751243781,0.049253731343283584,0.014427860696517412,0.05124378109452736,0.056716417910447764,0.10497512437810945,0.5532338308457712,C,0.28994082840236685,0.5861581920903954,0.7627118644067796,0.5290763968072976,0.947198275862069,1.2459236372666873,0.3186085242102846,-13.145183,-1.7718722
Seth Curry\curryse01,0.15153681200857755,0.33238027162258754,0.08077197998570407,0.17941386704789136,0.07076483202287348,0.1529664045746962,0.031451036454610434,0.03716940671908506,0.01929949964260186,0.06647605432451752,0.08577555396711938,0.04717655468191565,0.02573266619013581,0.008577555396711936,0.04360257326661901,0.06933523945675482,0.4152966404574696,SG,0.450199203187251,0.46261682242990654,0.8461538461538461,0.4559139784946237,0.7334905660377359,-0.8230547960969058,-0.839925295139328,13.365837,-0.5972653
Shabazz Napier\napiesh01,0.17192268565615462,0.44252288911495424,0.07731434384537131,0.23194303153611392,0.09460834181078331,0.2105798575788403,0.11698880976602238,0.14038657171922686,0.018311291963377416,0.08341810783316378,0.1017293997965412,0.14547304170905392,0.04170905391658189,0.01627670396744659,0.0671414038657172,0.0681586978636826,0.5381485249237029,PG,0.3333333333333333,0.4492753623188406,0.8333333333333334,0.38850574712643676,0.7751479289940828,-0.018644497853079367,-1.3625067612973027,4.5217295,-9.079224
Shai Gilgeous-Alexander\gilgesh01,0.15685372585096596,0.32934682612695493,0.023459061637534497,0.06393744250229991,0.13339466421343146,0.265409383624655,0.07175712971481141,0.08969641214351426,0.02621895124195032,0.08049678012879485,0.10671573137074516,0.12419503219871206,0.04415823367065318,0.020699172033118676,0.06485740570377185,0.08049678012879485,0.4089236430542778,PG,0.3669064748201439,0.5025996533795494,0.8,0.4762569832402235,0.9252199413489736,0.16637296840293145,-0.22713881310673417,0.05958971,-3.1490927
Shake Milton\miltosh01,0.12686567164179105,0.3246268656716418,0.05223880597014925,0.16417910447761194,0.07462686567164178,0.16044776119402984,0.018656716417910446,0.026119402985074626,0.033582089552238806,0.09701492537313433,0.13059701492537312,0.06716417910447761,0.029850746268656716,0.029850746268656716,0.022388059701492536,0.10820895522388059,0.3246268656716418,SG,0.3181818181818182,0.46511627906976744,0.7142857142857143,0.39080459770114945,0.7941176470588235,-0.7715680067204717,0.09350203698808766,6.0593877,5.827952
Shaquille Harrison\harrish01,0.12867132867132866,0.29790209790209793,0.016783216783216783,0.062237762237762236,0.11188811188811189,0.23566433566433567,0.057342657342657345,0.08601398601398601,0.023076923076923078,0.13216783216783218,0.15524475524475526,0.0972027972027972,0.062237762237762236,0.02097902097902098,0.04195804195804196,0.08671328671328671,0.33146853146853145,SG,0.2696629213483146,0.47477744807121663,0.6666666666666666,0.431924882629108,0.9347826086956522,-0.07914546185002126,0.4117822023063023,-1.5274135,1.0962732
Shaun Livingston\livinsh01,0.11271975180972078,0.2171664943123061,0.0,0.002068252326783868,0.11271975180972078,0.21509824198552224,0.04136504653567735,0.052740434332988625,0.04343329886246122,0.07755946225439504,0.12099276111685625,0.11789038262668046,0.03205791106514995,0.027921406411582212,0.03929679420889348,0.07652533609100311,0.26680455015511895,PG,0.0,0.5240384615384616,0.7843137254901961,0.5190476190476191,1.0,-0.08961379045188847,1.0114049044494018,-4.1144867,3.9454858
Shelvin Mack\macksh01,0.13081861958266452,0.3234349919743178,0.03691813804173355,0.1043338683788122,0.09390048154093097,0.21910112359550563,0.04654895666131621,0.06741573033707865,0.014446227929373997,0.06902086677367576,0.08346709470304976,0.14686998394863562,0.0377207062600321,0.0032102728731942215,0.052969502407704656,0.06741573033707865,0.3451043338683788,PG,0.35384615384615387,0.42857142857142855,0.6904761904761905,0.4044665012406948,0.8588957055214724,-0.5167924532456523,-0.37740147857068623,3.572912,-1.3522856
Sindarius Thornwell\thornsi01,0.054313099041533544,0.15654952076677317,0.009584664536741214,0.04792332268370607,0.04472843450479233,0.10862619808306709,0.07987220447284345,0.10862619808306709,0.01597444089456869,0.12460063897763578,0.14057507987220447,0.05750798722044728,0.04472843450479233,0.022364217252396165,0.06389776357827476,0.13099041533546327,0.19808306709265175,SG,0.2,0.4117647058823529,0.7352941176470589,0.3469387755102041,0.9117647058823529,-0.6459799463554626,1.1145609354720238,7.1743193,11.868246
Skal Labissière\labissk01,0.14772727272727273,0.2784090909090909,0.03409090909090909,0.07386363636363637,0.11363636363636363,0.20454545454545456,0.05113636363636364,0.09659090909090909,0.05113636363636364,0.19318181818181818,0.24431818181818182,0.0625,0.028409090909090908,0.03409090909090909,0.0625,0.16477272727272727,0.3806818181818182,PF,0.46153846153846156,0.5555555555555556,0.5294117647058824,0.5306122448979592,0.8846153846153846,0.28644441831075845,0.6320603701360796,-6.261295,8.001671
Solomon Hill\hillso01,0.0774487471526196,0.20273348519362186,0.03644646924829157,0.11503416856492027,0.04100227790432802,0.08769931662870159,0.02619589977220957,0.03644646924829157,0.0387243735763098,0.11275626423690205,0.15148063781321183,0.06264236902050115,0.02619589977220957,0.011389521640091117,0.03530751708428246,0.09111617312072894,0.21753986332574032,SF,0.31683168316831684,0.4675324675324675,0.71875,0.38202247191011235,0.7647058823529411,-1.1109008443288224,0.5581263239338483,9.051212,9.215764
Spencer Dinwiddie\dinwisp01,0.19122257053291536,0.43260188087774293,0.06478578892371996,0.19331243469174503,0.12643678160919541,0.2392894461859979,0.14994775339602925,0.18599791013584116,0.013584117032392894,0.07314524555903866,0.08672936259143156,0.16248693834900732,0.02089864158829676,0.008881922675026124,0.0794148380355277,0.09770114942528736,0.5971786833855799,PG,0.33513513513513515,0.5283842794759825,0.8061797752808989,0.4420289855072464,0.8306010928961749,0.5165189975287117,-1.4337615544829503,-4.1426206,-10.174813
Stanley Johnson\johnsst04,0.14155629139072848,0.36423841059602646,0.05132450331125828,0.17798013245033112,0.0902317880794702,0.18625827814569537,0.041390728476821195,0.052980132450331126,0.028145695364238412,0.15149006622516556,0.17963576158940397,0.0728476821192053,0.04966887417218543,0.011589403973509934,0.06705298013245033,0.09437086092715231,0.3758278145695364,SF,0.28837209302325584,0.48444444444444446,0.78125,0.3886363636363636,0.8187134502923976,-0.35542014433944996,-0.1429965127471372,8.491801,-1.3624625
Stephen Curry\curryst01,0.27112827112827115,0.5748605748605748,0.15186615186615188,0.3474903474903475,0.11926211926211926,0.22737022737022736,0.11282711282711283,0.12312312312312312,0.019305019305019305,0.138996138996139,0.1583011583011583,0.15486915486915487,0.039468039468039465,0.010725010725010725,0.08236808236808237,0.07121407121407121,0.806949806949807,PG,0.43703703703703706,0.5245283018867924,0.9163763066202091,0.4716417910447761,0.7199367088607594,0.4869770232154642,-2.7318545535697103,-5.642603,-10.739526
Sterling Brown\brownst02,0.1402321083172147,0.30174081237911027,0.05125725338491296,0.14216634429400388,0.08897485493230174,0.1595744680851064,0.02804642166344294,0.04061895551257253,0.02804642166344294,0.14990328820116053,0.17794970986460348,0.08123791102514506,0.024177949709864602,0.007736943907156673,0.04448742746615087,0.0851063829787234,0.3597678916827853,SG,0.36054421768707484,0.5575757575757576,0.6904761904761905,0.46474358974358976,0.8172413793103448,-0.4461987759192021,-0.061054834874601796,5.0973535,7.3091283
Steven Adams\adamsst01,0.18021730985387785,0.3031097789434245,0.0,0.0007493443237167478,0.18021730985387785,0.30236043461970774,0.05470213563132259,0.10940427126264518,0.1464968152866242,0.13825402772573997,0.2847508430123642,0.04645934807043837,0.04383664293742975,0.02847508430123642,0.05058074185088048,0.07643312101910828,0.4151367553390783,C,0.0,0.5960346964064436,0.5,0.5945611866501854,1.0,0.9534549223972872,1.3298896318062454,-13.07345,3.376461
Sviatoslav Mykhailiuk\mykhasv01,0.10454545454545454,0.3181818181818182,0.0659090909090909,0.20227272727272727,0.038636363636363635,0.1159090909090909,0.02727272727272727,0.045454545454545456,0.020454545454545454,0.06136363636363636,0.08181818181818182,0.08409090909090909,0.031818181818181815,0.0022727272727272726,0.04772727272727273,0.056818181818181816,0.30227272727272725,SF,0.3258426966292135,0.3333333333333333,0.6,0.32857142857142857,0.6847826086956522,-1.3617913785718727,-0.44219770570181527,10.264426,2.1265063
T.J. Leaf\leaftj01,0.1896551724137931,0.3505747126436782,0.01532567049808429,0.05938697318007663,0.1743295019157088,0.29118773946360155,0.03639846743295019,0.05938697318007663,0.08237547892720307,0.15708812260536398,0.23946360153256704,0.04597701149425287,0.017241379310344827,0.03639846743295019,0.022988505747126436,0.06704980842911877,0.43103448275862066,PF,0.25806451612903225,0.5986842105263158,0.6129032258064516,0.5409836065573771,0.9595959595959596,0.5431679253628855,0.5941759567886525,-10.954448,0.876836
T.J. McConnell\mccontj01,0.14965986394557823,0.28503401360544217,0.009523809523809525,0.02857142857142857,0.1401360544217687,0.2564625850340136,0.019727891156462583,0.025170068027210883,0.01904761904761905,0.09931972789115646,0.11836734693877551,0.17551020408163265,0.05374149659863946,0.011564625850340135,0.06190476190476191,0.07142857142857142,0.32857142857142857,PG,0.3333333333333333,0.5464190981432361,0.7837837837837838,0.5250596658711217,0.9681818181818181,-0.0054315673995246685,0.09648221832054679,-0.68160045,-1.3283412
T.J. Warren\warretj01,0.21838235294117647,0.44926470588235295,0.05661764705882353,0.1323529411764706,0.16176470588235295,0.31691176470588234,0.07426470588235294,0.09117647058823529,0.022794117647058822,0.10514705882352941,0.12794117647058822,0.047058823529411764,0.0375,0.021323529411764706,0.03823529411764706,0.0875,0.5676470588235294,SF,0.42777777777777776,0.5104408352668214,0.8145161290322581,0.486088379705401,0.8703703703703703,0.4194571894299346,-0.8729431331648938,3.92011,-13.123602
Tahjere McCall\mccalta01,0.25,0.375,0.0,0.125,0.25,0.25,0.0,0.125,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.25,0.5,SG,0.0,1.0,0.0,0.6666666666666666,1.0,1.0828451611546415,0.7702108896272959,-12.171723,5.6749086
